claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,verifiability,verification_status,verification_reason,gt_source,gt_source_table,gt_source_stats,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
claude_00320_006,claude,00320,Indicadors de salut per categoria (00320),essential_key_details,The minimum value is 118.5 thousand patients in primary care,extreme,min,118.5,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,118.5
claude_00320_007,claude,00320,Indicadors de salut per categoria (00320),essential_key_details,The maximum is 249.2 thousand patients in diagnosis — more than twice the primary care value,extreme,>,249.2,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,249.2
claude_00320_008,claude,00320,Indicadors de salut per categoria (00320),essential_key_details,"The average across the four categories is approximately 183.8 thousand patients, which falls between hospitalisation (205.6) and emergencies (162.1)",value,,183.8|205.6|162.1,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,183.8|205.6|162.1
gemini_00320_001,gemini,00320,Indicadors de salut per categoria (00320),overview_and_main_message,"This chart shows the ""Indicadors de salut per categoria (00320)""",value,,00320,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,
gemini_00320_002,gemini,00320,Indicadors de salut per categoria (00320),chart_structure,The X-axis displays categoria ranging from Atenció primària to Diagnòstic,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,
gemini_00320_003,gemini,00320,Indicadors de salut per categoria (00320),relevant_patterns_trends_and_comparisons,"There are distinct and predictable contrasts between the categories, revealing significant structural differences",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,
gemini_00320_004,gemini,00320,Indicadors de salut per categoria (00320),relevant_patterns_trends_and_comparisons,"Some categories consistently record much higher values than others, creating a highly stratified distribution",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,
gemini_00320_005,gemini,00320,Indicadors de salut per categoria (00320),essential_key_details,The maximum recorded value in the dataset is 249.2 milers de pacients,extreme,max,249.2,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,249.2
gemini_00320_006,gemini,00320,Indicadors de salut per categoria (00320),essential_key_details,The minimum value is 118.5 milers de pacients,extreme,min,118.5,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,118.5
gemini_00320_007,gemini,00320,Indicadors de salut per categoria (00320),essential_key_details,The overall average value across all evaluated data points is approximately 183.9 milers de pacients,value,,183.9,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,4,4,1,118.5,249.2,183.85,183.85,48.70156568325088,183.9
chatgpt_00326_001,chatgpt,00326,Indicadors de salut per categoria (00326),overview_and_main_message,This chart compares health indicators across categories,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
chatgpt_00326_002,chatgpt,00326,Indicadors de salut per categoria (00326),overview_and_main_message,"The main message is the difference in level between categories, with Hospitalització showing the highest value and Atenció primària the lowest",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
chatgpt_00326_003,chatgpt,00326,Indicadors de salut per categoria (00326),chart_structure,"The chart’s purpose is stated by the title, “Indicadors de salut per categoria (00326)",value,,00326,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
chatgpt_00326_004,chatgpt,00326,Indicadors de salut per categoria (00326),chart_structure,"” The X-axis represents categoria, listing 3 categories from Atenció primària to Hospitalització",value,,3,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,3.0
chatgpt_00326_005,chatgpt,00326,Indicadors de salut per categoria (00326),chart_structure,"The Y-axis represents milers de pacients, ranging from 151.5 to 334.1 milers de pacients",value,,151.5|334.1,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,151.5|334.1
chatgpt_00326_006,chatgpt,00326,Indicadors de salut per categoria (00326),relevant_patterns_trends_and_comparisons,"Values increase steadily across the categories, from Atenció primària to Hospitalització",trend,increase,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
chatgpt_00326_007,chatgpt,00326,Indicadors de salut per categoria (00326),relevant_patterns_trends_and_comparisons,"The average is 242.8 thousand patients, with 1 categories above that level and 2 below it",value,>,242.8|1|2,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,242.8|1.0
chatgpt_00326_008,chatgpt,00326,Indicadors de salut per categoria (00326),essential_key_details,The minimum value is 151.5 thousand patients for Atenció primària,extreme,min,151.5,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,151.5
chatgpt_00326_009,chatgpt,00326,Indicadors de salut per categoria (00326),essential_key_details,The maximum value is 334.1 thousand patients for Hospitalització,extreme,max,334.1,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,334.1
chatgpt_00326_010,chatgpt,00326,Indicadors de salut per categoria (00326),essential_key_details,The average across all categories is 242.8 thousand patients,value,,242.8,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,242.8
claude_00326_001,claude,00326,Indicadors de salut per categoria (00326),overview_and_main_message,"This chart shows a single health indicator measured across three healthcare service categories — primary care, emergencies, and hospitalisation",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
claude_00326_002,claude,00326,Indicadors de salut per categoria (00326),overview_and_main_message,"The main message is a strikingly uniform increase at each step, with hospitalisation recording values more than double those of primary care",comparison,>,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
claude_00326_003,claude,00326,Indicadors de salut per categoria (00326),overview_and_main_message,The chart highlights strong and progressive differentiation between the three service types,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
claude_00326_004,claude,00326,Indicadors de salut per categoria (00326),chart_structure,"The vertical axis measures the indicator in thousands of patients, ranging from 151.5 to 334.1 thousands",value,,151.5|334.1,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,151.5|334.1
claude_00326_005,claude,00326,Indicadors de salut per categoria (00326),relevant_patterns_trends_and_comparisons,"Each category adds approximately 91.3 thousand patients over the previous: primary care (151.5), emergencies (242.8), hospitalisation (334.1)",value,,91.3|151.5|242.8|334.1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,151.5|242.8|334.1
claude_00326_006,claude,00326,Indicadors de salut per categoria (00326),relevant_patterns_trends_and_comparisons,The value for hospitalisation is 120% above that of primary care,proportion,>,120,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
claude_00326_007,claude,00326,Indicadors de salut per categoria (00326),essential_key_details,The minimum value is 151.5 thousand patients in primary care,extreme,min,151.5,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,151.5
claude_00326_008,claude,00326,Indicadors de salut per categoria (00326),essential_key_details,The maximum is 334.1 thousand patients in hospitalisation,extreme,max,334.1,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,334.1
claude_00326_009,claude,00326,Indicadors de salut per categoria (00326),essential_key_details,"The average across the three categories is 242.8 thousand patients, which corresponds exactly to the middle category, emergencies",value,,242.8,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,242.8
gemini_00326_001,gemini,00326,Indicadors de salut per categoria (00326),overview_and_main_message,"This chart shows the ""Indicadors de salut per categoria (00326)""",value,,00326,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
gemini_00326_002,gemini,00326,Indicadors de salut per categoria (00326),chart_structure,The X-axis displays categoria ranging from Atenció primària to Hospitalització,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
gemini_00326_003,gemini,00326,Indicadors de salut per categoria (00326),relevant_patterns_trends_and_comparisons,"There are distinct and predictable contrasts between the categories, revealing significant structural differences",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
gemini_00326_004,gemini,00326,Indicadors de salut per categoria (00326),relevant_patterns_trends_and_comparisons,"Some categories consistently record much higher values than others, creating a highly stratified distribution",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,
gemini_00326_005,gemini,00326,Indicadors de salut per categoria (00326),essential_key_details,The maximum recorded value in the dataset is 334.1 milers de pacients,extreme,max,334.1,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,334.1
gemini_00326_006,gemini,00326,Indicadors de salut per categoria (00326),essential_key_details,The minimum value is 151.5 milers de pacients,extreme,min,151.5,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,151.5
gemini_00326_007,gemini,00326,Indicadors de salut per categoria (00326),essential_key_details,The overall average value across all evaluated data points is approximately 242.8 milers de pacients,value,,242.8,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,3,3,1,151.5,334.1,242.80000000000004,242.8,74.5461378387014,242.8
chatgpt_00339_001,chatgpt,00339,Evolució de salut per període (00339),overview_and_main_message,This chart shows how the health indicator changes over time,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,7,7,1,-13.9,102.6,46.42857142857143,35.4,38.485979424264336,
chatgpt_00339_002,chatgpt,00339,Evolució de salut per període (00339),overview_and_main_message,"The main message is overall growth, ending at the highest level in 2025",extreme,max,2025,2025,high,contradicted,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,7,7,1,-13.9,102.6,46.42857142857143,35.4,38.485979424264336,
