claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review
openai_00233_0377,openai,00233,health indicators by category (00233),essential_key_details,"Among the middle categories, Emergency is 122.3 thousand, Hospitalization is 155.1 thousand, and Diagnosis is 188.6 thousand, placing Diagnosis closest to the center of the distribution",value,,122.3|155.1|188.6,,"Among the middle categories, Emergency is 122.3 thousand, Hospitalization is 155.1 thousand, and Diagnosis is 188.6 thousand, placing Diagnosis closest to the center of the distribution",high,False
openai_00233_0378,openai,00233,health indicators by category (00233),essential_key_details,"Rehabilitation reaches 251.6 thousand, marking the transition to the highest-value categories",extreme,max,251.6,,"Rehabilitation reaches 251.6 thousand, marking the transition to the highest-value categories",high,False
openai_00233_0379,openai,00233,health indicators by category (00233),essential_key_details,"The total across all categories is 1,080.0 thousand patients",value,,1.080|.0,,"The total across all categories is 1,080.0 thousand patients",high,False
openai_00239_0380,openai,00239,health indicators by category (00239),overview_and_main_message,"This chart compares health indicators across two categories, measured in thousands of patients",other,,,,"This chart compares health indicators across two categories, measured in thousands of patients",low,True
openai_00239_0381,openai,00239,health indicators by category (00239),overview_and_main_message,"Its main message is that the Emergency category is much larger than Primary care, indicating a substantially higher patient volume for Emergency in this comparison",other,,,,"Its main message is that the Emergency category is much larger than Primary care, indicating a substantially higher patient volume for Emergency in this comparison",low,True
openai_00239_0382,openai,00239,health indicators by category (00239),chart_structure,The Y axis is labeled thousands of patients and spans from 113.6 to 334.3,value,,113.6|334.3,,The Y axis is labeled thousands of patients and spans from 113.6 to 334.3,high,False
openai_00239_0383,openai,00239,health indicators by category (00239),relevant_patterns_trends_and_comparisons,"The clearest pattern is the strong difference between the two categories: Emergency records 334.3 thousand patients, while Primary care records 113.6 thousand",value,,334.3|113.6,,"The clearest pattern is the strong difference between the two categories: Emergency records 334.3 thousand patients, while Primary care records 113.6 thousand",high,False
openai_00239_0384,openai,00239,health indicators by category (00239),relevant_patterns_trends_and_comparisons,"Emergency is nearly three times the size of Primary care, with a gap of 220.7 thousand patients between them",value,,220.7,,"Emergency is nearly three times the size of Primary care, with a gap of 220.7 thousand patients between them",high,False
openai_00239_0385,openai,00239,health indicators by category (00239),relevant_patterns_trends_and_comparisons,"With only two categories, the overall average is 223.95 thousand patients, which sits between the two values but is much closer to neither category as a typical shared level; instead, it reflects the large split between a lower and a higher value",proportion,,223.95,,"With only two categories, the overall average is 223.95 thousand patients, which sits between the two values but is much closer to neither category as a typical shared level; instead, it reflects the large split between a lower and a higher value",high,False
openai_00239_0386,openai,00239,health indicators by category (00239),essential_key_details,The maximum value in the chart is Emergency at 334.3 thousand patients,extreme,max,334.3,,The maximum value in the chart is Emergency at 334.3 thousand patients,high,False
openai_00239_0387,openai,00239,health indicators by category (00239),essential_key_details,The minimum value is Primary care at 113.6 thousand patients,extreme,min,113.6,,The minimum value is Primary care at 113.6 thousand patients,high,False
openai_00239_0388,openai,00239,health indicators by category (00239),essential_key_details,The overall average across both categories is 223.95 thousand patients,value,,223.95,,The overall average across both categories is 223.95 thousand patients,high,False
openai_00239_0389,openai,00239,health indicators by category (00239),essential_key_details,"The total across the two categories is 447.9 thousand patients, and the full range is 220.7 thousand patients, showing substantial variation between categories",value,,447.9|220.7,,"The total across the two categories is 447.9 thousand patients, and the full range is 220.7 thousand patients, showing substantial variation between categories",high,False
openai_00242_0390,openai,00242,health indicators by category (00242),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00242_0391,openai,00242,health indicators by category (00242),overview_and_main_message,"Its main message is that patient volume differs clearly across the three healthcare categories, increasing steadily from Primary care to Emergency and reaching its highest level in Hospitalization",extreme,max,,,"Its main message is that patient volume differs clearly across the three healthcare categories, increasing steadily from Primary care to Emergency and reaching its highest level in Hospitalization",medium,True
