claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review,verification_status,verification_reason,gt_source,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
openai_01711_2569,openai,01711,web analytics indicators by category (01711),relevant_patterns_trends_and_comparisons,"Social, at 615.8 thousand, is also above average, and Organic, at 463.6 thousand, is slightly below it",value,>,615.8|463.6,,"Social, at 615.8 thousand, is also above average, and Organic, at 463.6 thousand, is slightly below it",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",4,4,1,245.2,826.8,537.85,539.7,245.442043,615.8|463.6
openai_01711_2570,openai,01711,web analytics indicators by category (01711),relevant_patterns_trends_and_comparisons,A third pattern is the moderate spread between categories,ranking,,,,A third pattern is the moderate spread between categories,medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",4,4,1,245.2,826.8,537.85,539.7,245.442043,
openai_01711_2571,openai,01711,web analytics indicators by category (01711),relevant_patterns_trends_and_comparisons,"The total range is 581.6 thousand sessions, indicating meaningful differences in traffic volume across categories rather than tightly clustered values",value,,581.6,,"The total range is 581.6 thousand sessions, indicating meaningful differences in traffic volume across categories rather than tightly clustered values",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",4,4,1,245.2,826.8,537.85,539.7,245.442043,581.6
openai_01711_2572,openai,01711,web analytics indicators by category (01711),essential_key_details,"The maximum value is Email at 826.8 thousand sessions, and the minimum is Direct at 245.2 thousand sessions",extreme,max,826.8|245.2,,"The maximum value is Email at 826.8 thousand sessions, and the minimum is Direct at 245.2 thousand sessions",high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",4,4,1,245.2,826.8,537.85,539.7,245.442043,826.8|245.2
openai_01711_2573,openai,01711,web analytics indicators by category (01711),essential_key_details,"The average across all four categories is 537.85 thousand sessions, and the median is 539.7 thousand",value,,537.85|539.7,,"The average across all four categories is 537.85 thousand sessions, and the median is 539.7 thousand",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",4,4,1,245.2,826.8,537.85,539.7,245.442043,537.85|539.7
openai_01711_2574,openai,01711,web analytics indicators by category (01711),essential_key_details,Social records 615.8 thousand sessions and Organic 463.6 thousand,value,,615.8|463.6,,Social records 615.8 thousand sessions and Organic 463.6 thousand,high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",4,4,1,245.2,826.8,537.85,539.7,245.442043,615.8|463.6
openai_01711_2575,openai,01711,web analytics indicators by category (01711),essential_key_details,"The total across all categories is 2,151.4 thousand sessions",value,,2.151|.4,,"The total across all categories is 2,151.4 thousand sessions",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",4,4,1,245.2,826.8,537.85,539.7,245.442043,
openai_01722_2576,openai,01722,Evolution of climate by period (01722),overview_and_main_message,"This line chart shows the evolution of three climate-related series across the periods 2015 to 2025, measured in ktCO₂e",value,,2015|2025.,2015|2025,"This line chart shows the evolution of three climate-related series across the periods 2015 to 2025, measured in ktCO₂e",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,
openai_01722_2577,openai,01722,Evolution of climate by period (01722),overview_and_main_message,"The main message is that two series, CO₂ and Methane, remain completely stable throughout the whole period, while Nitrous oxide is usually the highest series but experiences two sharp temporary drops, creating the only meaningful variation in the chart",extreme,max,,,"The main message is that two series, CO₂ and Methane, remain completely stable throughout the whole period, while Nitrous oxide is usually the highest series but experiences two sharp temporary drops, creating the only meaningful variation in the chart",medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,
openai_01722_2578,openai,01722,Evolution of climate by period (01722),chart_structure,"The X-axis represents Period, with yearly categories from 2015 through 2025",value,,2015|2025,2015|2025,"The X-axis represents Period, with yearly categories from 2015 through 2025",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,
openai_01722_2579,openai,01722,Evolution of climate by period (01722),chart_structure,"The Y-axis represents values in ktCO₂e, ranging from 118.5 to 161.2",value,,118.5|161.2,,"The Y-axis represents values in ktCO₂e, ranging from 118.5 to 161.2",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,118.5|161.2
openai_01722_2580,openai,01722,Evolution of climate by period (01722),chart_structure,"Each line tracks one series over time: CO₂ stays at 141.8 ktCO₂e in every year, Methane stays at 149.3 ktCO₂e in every year, and Nitrous oxide is mostly 161.2 ktCO₂e, except in 2019 and 2024 when it falls to 118.5 ktCO₂e",value,,141.8|149.3|161.2|2019|2024|118.5,2019|2024,"Each line tracks one series over time: CO₂ stays at 141.8 ktCO₂e in every year, Methane stays at 149.3 ktCO₂e in every year, and Nitrous oxide is mostly 161.2 ktCO₂e, except in 2019 and 2024 when it falls to 118.5 ktCO₂e",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,141.8|149.3|161.2|118.5
openai_01722_2581,openai,01722,Evolution of climate by period (01722),relevant_patterns_trends_and_comparisons,"CO₂ and Methane do not change at all over the 11 periods, and Nitrous oxide also stays constant for most years",value,,11,,"CO₂ and Methane do not change at all over the 11 periods, and Nitrous oxide also stays constant for most years",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,11.0
openai_01722_2582,openai,01722,Evolution of climate by period (01722),relevant_patterns_trends_and_comparisons,A second important pattern is the ranking between series in normal years,ranking,,,,A second important pattern is the ranking between series in normal years,medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,
openai_01722_2583,openai,01722,Evolution of climate by period (01722),relevant_patterns_trends_and_comparisons,"In 2015–2018, 2020–2023, and 2025, Nitrous oxide is the highest value at 161.2 ktCO₂e, Methane is in the middle at 149.3, and CO₂ is the lowest at 141.8",extreme,max,2015|2018.|2020|2023.|2025.|161.2|149.3|141.8,2015|2018|2020|2023|2025,"In 2015–2018, 2020–2023, and 2025, Nitrous oxide is the highest value at 161.2 ktCO₂e, Methane is in the middle at 149.3, and CO₂ is the lowest at 141.8",high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,161.2|149.3|141.8
openai_01722_2584,openai,01722,Evolution of climate by period (01722),relevant_patterns_trends_and_comparisons,"The main disruption occurs in 2019 and again in 2024, when Nitrous oxide drops to 118.5 ktCO₂e",value,,2019|2024.|118.5,2019|2024,"The main disruption occurs in 2019 and again in 2024, when Nitrous oxide drops to 118.5 ktCO₂e",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,118.5
openai_01722_2585,openai,01722,Evolution of climate by period (01722),relevant_patterns_trends_and_comparisons,"In those two years it becomes the lowest series instead of the highest, reducing the yearly average from about 150.8 to about 136.5 ktCO₂e",extreme,max,150.8|136.5,,"In those two years it becomes the lowest series instead of the highest, reducing the yearly average from about 150.8 to about 136.5 ktCO₂e",high,False,contradicted,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,
openai_01722_2586,openai,01722,Evolution of climate by period (01722),essential_key_details,"The maximum value in the chart is 161.2 ktCO₂e, reached by Nitrous oxide in all years except 2019 and 2024",extreme,max,161.2|2019|2024,2019|2024,"The maximum value in the chart is 161.2 ktCO₂e, reached by Nitrous oxide in all years except 2019 and 2024",high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,161.2
openai_01722_2587,openai,01722,Evolution of climate by period (01722),essential_key_details,"The minimum value is 118.5 ktCO₂e, also for Nitrous oxide, and it occurs only in 2019 and 2024",extreme,min,118.5|2019|2024,2019|2024,"The minimum value is 118.5 ktCO₂e, also for Nitrous oxide, and it occurs only in 2019 and 2024",high,False,supported,checked_against_groundtruth_min,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,118.5
openai_01722_2588,openai,01722,Evolution of climate by period (01722),essential_key_details,"Average values by series reinforce the overall pattern: CO₂ averages 141.8 ktCO₂e, Methane averages 149.3 ktCO₂e, and Nitrous oxide averages about 153.4 ktCO₂e despite its two drops",value,,141.8|149.3|153.4,,"Average values by series reinforce the overall pattern: CO₂ averages 141.8 ktCO₂e, Methane averages 149.3 ktCO₂e, and Nitrous oxide averages about 153.4 ktCO₂e despite its two drops",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,141.8|149.3
openai_01722_2589,openai,01722,Evolution of climate by period (01722),essential_key_details,"Across all 33 plotted values, the overall average is about 148.2 ktCO₂e",value,,33|148.2,,"Across all 33 plotted values, the overall average is about 148.2 ktCO₂e",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,33.0|148.2
openai_01722_2590,openai,01722,Evolution of climate by period (01722),essential_key_details,The key milestones are therefore the two sudden valleys in Nitrous oxide in 2019 and 2024; all other years and both other series remain unchanged,value,,2019|2024,2019|2024,The key milestones are therefore the two sudden valleys in Nitrous oxide in 2019 and 2024; all other years and both other series remain unchanged,high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",33,11,3,118.5,161.2,148.178788,149.3,10.823925,
